context_id,id,context,claim,evidence_text,response_label,pronoun_info,referent_info
fdt__380___0,fdt__380___0--0,"[""my sister is a cherrleader and is one of the best in her school team""]",So they are a pretty physically active team and not one that just does the chants?,It can range from chanting slogans to intense physical activity.,NON-HALLUCINATION,"{""surface"": ""they"", ""span"": [3, 7]}","{""mentions"": [{""surface"": ""school team"", ""span"": [0, 57, 68]}]}"
fdt__397___4,fdt__397___4--0,"[""I started learning Japanese a couple of years ago"", ""There does not seem to be a lot of history on Japanese language or even a date it first appeared."", ""I know I homeschooled my daughter and she was very interested, we learned to speak some together"", ""It apparently has a lot of loan words from English, as well."", ""Yeah, it was still pretty hard for me to learn. My daughter was much better at it."", ""Japanese has properties like a pure vowel system and simple phonotactics."", ""It is really hard and the writing of Japanese is even harder, The language is nice to listen to but difficult to speak"", ""Ah, I see. Well, we still don't know when it showed up in Japan."", ""That's true. Is there anything we know about Japanese language history?""]",You can definitely hear the Chinese influence in it if you listen.,"Chinese documents from the 3rd century recorded a few Japanese words, but substantial texts did not appear until the 8th century.",HALLUCINATION,"{""surface"": ""it"", ""span"": [49, 51]}","{""mentions"": [{""surface"": ""Japanese"", ""span"": [0, 19, 27]}, {""surface"": ""Japanese language"", ""span"": [1, 46, 63]}, {""surface"": ""Japanese"", ""span"": [5, 0, 8]}, {""surface"": ""Japanese"", ""span"": [6, 37, 45]}, {""surface"": ""Japanese language"", ""span"": [8, 45, 62]}]}"
fdt__398___2,fdt__398___2--0,"[""Do you like guns n roses? I was not around at that time, but i have heard the classics"", ""I can't listen to music since I'm a bot, but I know they're a band from California. They formed in 1985."", ""That makes sense, it was a bit before my time, how many albums have the sold in total?"", ""To date, they've release 6 studio albums that sold over 100million albums total."", ""Oh wow, that is a lot of albums, if you have sold more in total than Thriller, you made it big time""]",I agree. They even put out twin albums that debuted #1 and #2 on the Billboard chart which went on to sell 14 million copies in the US alone.,"The twin albums ''Use Your Illusion I'' and ''Use Your Illusion II'' (1991) debuted at number two and number one on the ''Billboard'' 200 respectively and have sold a combined 35 million copies worldwide, including 14 million units in the United States.",HALLUCINATION,"{""surface"": ""They"", ""span"": [9, 13]}","{""mentions"": [{""surface"": ""guns n roses"", ""span"": [0, 12, 24]}]}"
fdt__399___4,fdt__399___4--0,"[""Everyone has seen Harry Potter except me. Have you ever read the books or watched the movies?"", ""Although I have information about Harry Potter, as a bot reading or watching it is not possible, so let me just tell you what I know. In the novels, Harry Potter and his friends are students at Hogwarts, a School of Witchcraft"", ""Was he born a wizard?"", ""I can't confirm that to you, the information I have about the main story arc only says that  it concerns Harry's struggle against Voldemort"", ""Who wrote these stories?"", ""These novels were written by British author J. K. Rowling."", ""She must have made a lot of money. How many books are in the series?"", ""Although I know that over 400 million book copies were sold, I am not sure about how many books there are in the series."", ""Wow, that is crazy!!! Would it be weird if I started reading the books now, even though my kids are grown and out of the house?""]","Yes! In fact, they have attracted a wide adult audience, not only children!","They have attracted a wide adult audience as well as younger readers, and are often considered cornerstones of modern young adult literature.",HALLUCINATION,"{""surface"": ""they"", ""span"": [14, 18]}","{""mentions"": [{""surface"": ""the books"", ""span"": [0, 61, 70]}, {""surface"": ""the novels"", ""span"": [1, 137, 147]}, {""surface"": ""These novels"", ""span"": [5, 0, 12]}, {""surface"": ""books"", ""span"": [6, 44, 49]}, {""surface"": ""books"", ""span"": [7, 90, 95]}, {""surface"": ""the books"", ""span"": [8, 61, 70]}]}"
fdt__402___4,fdt__402___4--0,"[""I have a little Chihuahua as a pet. I really like little dogs, do you have any?"", ""I don't but did you know that the Chihuahua breed is named after a state in Mexico with the same name?"", ""I think that's pretty interesting how a dog gets named after a state, isn't it usually after people and science terms? What else can you tell me about them or dogs in general?"", ""Have you heard of the domestication of animals? Well, among the species, the dog was the first to be domesticated. They've then been selectively bred over the last thousand years for various capabilities and attributes."", ""No, but I know of how people tamed animals, just not how. Going back to my dogs, I have a miniature Pinscher as well, do you know anything about it?"", ""Yeah, those are the small dog breed from Germany, they also are known as Zwergpinscher."", ""That sounds correct, I think they're cute myself. I think they were bred from the original pinschers, but I'm not sure."", ""Well the Pinscher is an ancestor of breeds like the Dobermann and Miniature Pinscher."", ""There's so many breeds of dogs now, it's crazy. Rottweilers kind of scare me to be honest.""]","They are usually medium to large or larger, that's for sure.","The Rottweiler ( or , ) is a breed of domestic dog, regarded as medium-to-large or large.",NON-HALLUCINATION,"{""surface"": ""They"", ""span"": [0, 4]}","{""mentions"": [{""surface"": ""Rottweilers"", ""span"": [8, 48, 59]}]}"
fdt__404___1,fdt__404___1--0,"[""I'm curious to know about Dylan's Candy Bar"", ""Dylan's candy bar is a chain of boutique candy shops"", ""Who founded it?""]",It is owned Dylan Lauren,"It is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.",NON-HALLUCINATION,"{""surface"": ""It"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""Dylan's Candy Bar"", ""span"": [0, 26, 43]}, {""surface"": ""Dylan's candy bar"", ""span"": [1, 0, 17]}]}"
fdt__404___2,fdt__404___2--0,"[""I'm curious to know about Dylan's Candy Bar"", ""Dylan's candy bar is a chain of boutique candy shops"", ""Who founded it?"", ""I am not sure if the owner is the same person who founded it, so I can only say that it's owned by Dylan Lauren"", ""What year was it founded?""]",She is the daughter of fashion designer Ralph Lauren,"It is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.",NON-HALLUCINATION,"{""surface"": ""She"", ""span"": [0, 3]}","{""mentions"": [{""surface"": ""Dylan Lauren"", ""span"": [3, 99, 111]}]}"
fdt__404___3,fdt__404___3--0,"[""I'm curious to know about Dylan's Candy Bar"", ""Dylan's candy bar is a chain of boutique candy shops"", ""Who founded it?"", ""I am not sure if the owner is the same person who founded it, so I can only say that it's owned by Dylan Lauren"", ""What year was it founded?"", ""I also don't know whn it ws founded, however, I can give you more facts about Dylan Lauren, the owner, she is the daughter of Ralph Lauren"", ""Nice, how many stores does Dylan's Candy Bar have in USA?""]",It stocks 7000 candies from around the world,"It stocks 7,000 candies from around the world.",NON-HALLUCINATION,"{""surface"": ""It"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""Dylan's Candy Bar"", ""span"": [0, 26, 43]}, {""surface"": ""Dylan's candy bar"", ""span"": [1, 0, 17]}, {""surface"": ""Dylan's Candy Bar"", ""span"": [6, 27, 44]}]}"
fdt__32___1,fdt__32___1--0,"[""Have you ever heard of Insane Clown Posse?"", ""Of course, its an American hip hop duo composed of Joseph Bruce and Shaggy 2 Dope."", ""How familiar are you with the horrorcore genre they perform?""]","Quite well, the group started off in Detroit in 1989 and was known for it's  known for its elaborate live performances.","Founded in Detroit in 1989, Insane Clown Posse performs a style of hardcore hip hop known as horrorcore and is known for its elaborate live performances.",HALLUCINATION,"{""surface"": ""it"", ""span"": [71, 73]}","{""mentions"": [{""surface"": ""Insane Clown Posse"", ""span"": [0, 23, 41]}]}"
fdt__37___3,fdt__37___3--0,"[""I used to love The Walking Dead, but it's been forever since I've watched an episode.  I'm so far behind!"", ""Well, were you watching any other post-apocalyptic horror TV series while you were not watching the walking dead ?"", ""No because I'm usually not into that genre of movie or TV show, but the cliffhangers keep you hooked."", ""Got it, do you watch the walking dead since it premiered on October 31, 2010?"", ""I didn't even know about the show until they were already on the third season, and to me that seems so long ago."", ""If you think so. Well, did you watch it on AMC or on Fox?"", ""Since I had some catching up to do, I had to stream it on Netflix, or watch the new episodes at a friend's house.""]",literally everybody likes it! the walkind dead attracted the most 18 to 49 year old viewers of any cable tv series,"Beginning with its third season, ''The Walking Dead'' has attracted the most 18- to 49-year-old viewers of any cable or broadcast television series.",HALLUCINATION,"{""surface"": ""it"", ""span"": [26, 28]}","{""mentions"": [{""surface"": ""The Walking Dead"", ""span"": [0, 15, 31]}, {""surface"": ""the walking dead"", ""span"": [1, 96, 112]}, {""surface"": ""the walking dead"", ""span"": [3, 21, 37]}]}"
fdt__42___2,fdt__42___2--0,"[""I love drinking protein powder."", ""Do you like to take herbal concoctions and tonics as well? Those have been used by athletes to increase strength and stamina since ancient times"", ""I have never taken herbal supplements"", ""Have you ever heard of herbalism? it involves using plants for diet or medicinal purpose"", ""I have never heard of it but I do like a plant based diet.""]","Yes, it is very popular because three are more than 4 billion people who follow a plant based diet.","As of 1999, it was estimated that ''4 billion people live primarily on a plant-based diet'', and that ''shortage of cropland, freshwater, and energy resources requires that most of the 4 billion people live primarily on a plant-based diet''.",HALLUCINATION,"{""surface"": ""it"", ""span"": [5, 7]}","{""mentions"": [{""surface"": ""a plant based diet"", ""span"": [4, 39, 57]}]}"
fdt__52___0,fdt__52___0--0,"[""i love hot dogs""]","Me to fresh off the grill with onions, ketchup and mustard it is delicious how do you like yours?","Typical garnishes include mustard, ketchup, onions, mayonnaise, relish, coleslaw, cheese, chili, olives, and sauerkraut.",HALLUCINATION,"{""surface"": ""it"", ""span"": [59, 61]}","{""mentions"": [{""surface"": ""hot dogs"", ""span"": [0, 7, 15]}]}"
fdt__52___3,fdt__52___3--0,"[""i love hot dogs"", ""That's nice. What do you like to like on yours? Typically people have toppings like ketchup, onions, relish, or other toppings."", ""I like to have all kinds of things. What are hot dogs made from?"", ""I don't know what they're made from in general, but in Alaska they have \""reindeer dogs\"", which are made from caribou meat."", ""there's all beef hotdogs"", ""There are also variants like corn dogs and pigs in a blanket. Do you like those?"", ""I do. Mostly I like all-beef hot dogs.""]",That is good to know then because all beef is important it is a high source of protein which we need.,Beef is a source of high-quality protein and essential nutrients.,HALLUCINATION,"{""surface"": ""it"", ""span"": [56, 58]}","{""mentions"": [{""surface"": ""all-beef hot dogs"", ""span"": [6, 20, 37]}]}"
fdt__66___2,fdt__66___2--0,"[""When was discovery channel formed?"", ""In 1985, but you can refer to it as simply Discovery."", ""Is it government owned?"", ""No actually, it is television property of Discovery Communications, a publicly traded company."", ""Thats awesome. Who founded the company?""]",Its CEO David Zaslav was the one who got the idea of such a channel and founded it in his 30s,"Discovery Channel (known as The Discovery Channel from 1985 to 1995, and often referred to as simply Discovery) is an American basic cable and satellite television channel (which is also delivered via IPTV, terrestrial television and internet television in other parts of the world) that is the flagship television property of Discovery Communications, a publicly traded company run by CEO David Zaslav.",HALLUCINATION,"{""surface"": ""it"", ""span"": [80, 82]}","{""mentions"": [{""surface"": ""discovery channel"", ""span"": [0, 9, 26]}, {""surface"": ""Discovery"", ""span"": [1, 43, 52]}]}"
fdt__69___0,fdt__69___0--0,"[""I played a bit of American Football in college, how about you?""]",I love football! i have never played but find it interesting how its mix between rugby and football,"American football evolved in the United States, originating from the sports of association football and rugby football.",HALLUCINATION,"{""surface"": ""it"", ""span"": [46, 48]}","{""mentions"": [{""surface"": ""American Football"", ""span"": [0, 18, 35]}]}"
fdt__92___3,fdt__92___3--0,"[""I really enjoy bowling!  I am not good, but try!  Do you bowl?"", ""I have not but what about you? Are you able to get 12 strikes and hit the max score of 300?"", ""12 strikes is impossible for me lol! Does hitting them in a row even get you anything?"", ""A turkey! Yeah, if you get three strikes in a row, you get what's called a \""turkey\""!"", ""That's a funny term!  Who invented bowling?"", ""I'm not sure but going back to consecutive terms, apparently four is called a \""hambone\""!"", ""That's hilarious!  What is five in a row?""]","Apparently once you get past 3, you just add the word bagger to the number of strikes, so I guess it'd be a five-bagger!","Further strings of strikes are referred to as the number with the word ''bagger'', such as ''four-bagger'' for four consecutive strikes.",NON-HALLUCINATION,"{""surface"": ""it"", ""span"": [98, 100]}","{""mentions"": [{""surface"": ""five in a row"", ""span"": [6, 27, 40]}]}"
fdt__97___3,fdt__97___3--0,"[""My favorite thing about games is that they come in infinite designs. What kind of games do you like?"", ""Actually, bots don't have favorites. But speaking of games, have you ever heard of “applying game design to itself”? It is a topic of research in metadesign"", ""I have never heard of such topic. What else do you know about games and research?"", ""Well, I know that games have inspired research in fields such as probability, economics and artificial intelligence."", ""Very interesting, but I don't really know what game design is"", ""Let me tell you then. Game design creates rules, goals and challenges to define games"", ""Cool, I wonder what the future holds for video games.""]",I think it will hold a lot of AI.,"Games have historically inspired seminal research in the fields of probability, artificial intelligence, economics, and optimization theory.",HALLUCINATION,"{""surface"": ""it"", ""span"": [8, 10]}","{""mentions"": [{""surface"": ""the future"", ""span"": [6, 20, 30]}]}"
fdt__101___0,fdt__101___0--0,"[""Hello, accounting is very fun, I like to work with numbers.""]",Accounting is the processing and communication of financial information. It seems like serious stuff!,"Accounting or accountancy is the measurement, processing, and communication of financial information about economic entities such as businesses and corporations.",HALLUCINATION,"{""surface"": ""It"", ""span"": [73, 75]}","{""mentions"": [{""surface"": ""accounting"", ""span"": [0, 7, 17]}]}"
fdt__116___4,fdt__116___4--0,"[""What is your favorite thing to post on Instagram?"", ""I am a bot so posting on Instagram is not possible to me, what about you, are you a registered user on Instagram? I know that it is possible to upload photos or videos there"", ""Yes, I love posting everything on Instagram and Facebook as well"", ""So you use Facebook too, did you know that Instagram is owned by Facebook?"", ""Cool, what I like the most on Instagram are the filters"", ""Nice, I know that Instagram allows the users to apply many digital filters to their images"", ""I used the black and white filter for my dog pictures."", ""Have you ever tried to link you Instagram account to your other social media profiles to be able to share your dog pictures to them?"", ""I have never thought about it, that would make it easier for my friends and family to see my pictures.""]",exactly!  It's great for photo sharing.,"Instagram is a mobile, desktop, and Internet-based photo-sharing application and service that allows users to share pictures and videos either publicly, or privately to pre-approved followers.",HALLUCINATION,"{""surface"": ""It"", ""span"": [10, 12]}","{""mentions"": [{""surface"": ""Instagram"", ""span"": [0, 39, 48]}, {""surface"": ""Instagram"", ""span"": [1, 25, 34]}, {""surface"": ""Instagram"", ""span"": [1, 103, 112]}, {""surface"": ""Instagram"", ""span"": [2, 34, 43]}, {""surface"": ""Instagram"", ""span"": [3, 43, 52]}, {""surface"": ""Instagram"", ""span"": [4, 30, 39]}, {""surface"": ""Instagram"", ""span"": [5, 18, 27]}, {""surface"": ""Instagram"", ""span"": [7, 32, 41]}]}"
fdt__118___3,fdt__118___3--0,"[""Hi, I am a professional in the field of accounting.  How may I assist you today?"", ""I don't need help but you would be known as an accountant then right?"", ""That's right!  I am called an accountant.  There are a lot of jobs in this field.  You can work in various fields, whether it's auditing, tax, bookkeeping, consulting and industry jobs."", ""So you can say that you are in one of the most ancient jobs! Accounting can be traced back to ancient civilization!"", ""It's been around since the beginning of time.  There is no other way for businesses to accurately reflect their true net incomes without the help of an accountant.  Accountants also help ensure that all businesses are reporting their income and expenses correctly, which in turn can help business raise money, file tax returns and find optimal ways to improve their business."", ""That's very interesting, so you know then that the federal government imposes a tax on income then?"", ""Definitely.  The governments can impose penalties and interest on both individual and business income tax returns, if not completed properly.  Granted, they do allow for minor mistakes, but if you are willfully committing fraud or being negligent in your tax reporting, you will be hit with very severe penalties.""]","That is quite a responsability for you and the companies that hire you, i know that generally tax is imposed on just the net profits, so it is not all of the profits, am i right?","Generally, the tax is imposed on net profits.",HALLUCINATION,"{""surface"": ""it"", ""span"": [137, 139]}","{""mentions"": [{""surface"": ""a tax on income"", ""span"": [5, 78, 93]}]}"
fdt__125___1,fdt__125___1--0,"[""Hands down, the best color is green. There is no argument."", ""Would you say you are a fan of green then? I know that this color is located between yellow and blue on the visible spectrum"", ""Yes, I am a fan of green indeed. What else do you know about the visible spectrum ?""]","Haha, I like blue and yellow because they're the colors of the Swedish flag!",Green is the color between blue and yellow on the visible spectrum.,HALLUCINATION,"{""surface"": ""they"", ""span"": [37, 41]}","{""mentions"": [{""surface"": ""yellow"", ""span"": [1, 85, 91]}, {""surface"": ""blue"", ""span"": [1, 96, 100]}]}"
fdt__131___2,fdt__131___2--0,"[""I love Guns N' Roses!"", ""Awesome! Did you know they formed in 1985?"", ""That was a while ago. I wonder what their first song was?"", ""I don't know their first song, but their first album was Appetite for Destruction in 1987."", ""I think I'll check it out! Was it received well?""]",Yes it was a hit that reched number one,"Guns N' Roses' debut album, ''Appetite for Destruction'' (1987), reached number one on the ''Billboard'' 200 a year after its release, on the strength of ''Sweet Child o' Mine'', the band's only single to reach number one on the ''Billboard'' Hot 100.",NON-HALLUCINATION,"{""surface"": ""it"", ""span"": [4, 6]}","{""mentions"": [{""surface"": ""Appetite for Destruction"", ""span"": [3, 57, 81]}]}"
fdt__161___3,fdt__161___3--0,"[""I love to bowl, but what is the games history, I wonder?"", ""I'm not sure about history, but it is a major throwing sport."", ""Oh, really? Isn't there more than one type of bowling?"", ""Yes, there's pin bowling, which takes place on a wood or synthetic surface, and there's target bowling which can be done on grass or gravel."", ""Oh, I couldn't imagine playing on gravel, it would be so hard to aim!"", ""Well, for target bowling, the goal is to get as close to a target as possible."", ""Oh, that would be a lot easier than what I was thinking, haha. I'm a little more familiar with pin bowling.""]","I prefer traditional pin bowling, though I sometimes mix it up with ten-pin, or maybe candlepin. There are so many variations of pin bowling!","The most common types of pin bowling include ten-pin, nine-pin, candlepin, duckpin and five-pin bowling, while in target bowling, bowls, skittles, kegel, bocce, carpet bowls, pétanque, and boules, both indoor and outdoor varieties are popular.",HALLUCINATION,"{""surface"": ""it"", ""span"": [57, 59]}","{""mentions"": [{""surface"": ""pin bowling"", ""span"": [3, 13, 24]}, {""surface"": ""pin bowling"", ""span"": [6, 95, 106]}]}"
fdt__162___3,fdt__162___3--0,"[""Hey there do you like numbers and math?"", ""No, I'm a bot, so don't have such feelings. But I do know that people who do accounting are called accountants."", ""Oh. Well, what do you know about Hello Kitty?"", ""Well, it was originally aimed at little girls, but adults are now a market for them as well."", ""Neat! Have they ever put out any DVDs?"", ""Yes, \""Growing Up With Hello Kitty\"" came out as a two-volume DVD production."", ""I would like to hear a song about Hello Kitty, are there any?""]","That's great! Have you heard the song, ''Hello Kitty''? It's by Avril Lavigne''","''Hello Kitty'' is a song by Canadian singer-songwriter Avril Lavigne, taken from her self-titled fifth studio album, ''Avril Lavigne'' (2013).",NON-HALLUCINATION,"{""surface"": ""It"", ""span"": [56, 58]}","{""mentions"": [{""surface"": ""song about Hello Kitty"", ""span"": [6, 23, 45]}]}"
fdt__163___4,fdt__163___4--0,"[""I don't hunt but my husband does. He hunts mainly deer and turkey. Do you hunt?"", ""I do not hunt, but most people who do hunt do it in order to get food, to get rid of predators, for trade or as a recreation."", ""My husband does it for food. He doesn't like to buy chemical-laden meat, so he kills the animal/bird and freezes the meat. I'm vegetarian, so I don't partake in any of this!"", ""I see, did you become a vegetarian for health purposes or something else such as culture or personal preference?"", ""Personal preference, I wish he didn't hunt but it's his choice, he just has to do his own cooking. Is there anything else you wish to know?"", ""Are you particiipating in ovo-lacto diet, which has dairy and eggs? Or perhaps an ovo-vegetarian one which is the prior but without dairy."", ""I'm ovo-lacto. I would like to try to be a vegan but I can't give up my cheese. Do you know what the first type of vegetarian was?"", ""Yes, recorded in India, lacto-vegetarianism was the first known type."", ""Neat, I have a niece that I wish to explain why vegetarianism is good, do you have any good reasons I can use?""]","Good for her! In most developed countries, you don't need it for survival. There is so much food we can eat, even at restaurants.","The most commonly given ethical objection to meat-eating is that, for most people living in the developed world, it is not necessary for survival or health; slaughtering animals solely because people enjoy the taste of meat is argued by some to be wrong and morally unjustifiable.",HALLUCINATION,"{""surface"": ""it"", ""span"": [58, 60]}","{""mentions"":[{""surface"":""the meat"",""span"":[2,113,121]}]}"
fdt__165___4,fdt__165___4--0,"[""Hi there! I'm an accountant - what do you do?"", ""I'm a bot but I know how modern accounting was established in 1494."", ""Haha, yeah exactly, it's an old and noble profession in my opinion. What else do you know about it?"", ""Well, I know that \""accounting\"" and \""financial reporting\"" are typically used as synonyms. Is there any difference from your view?"", ""Not really, although it depends who you ask sometimes."", ""That's fair enough. Accounting is also divided into many fields, like management accounting and financial accounting."", ""Yes, that's true. Then there's similar fields, like book keeping"", ""I see, there's also accounting information systems right? They support related accounting functions and activities."", ""Yes, they're very useful. Do you work on anything like that?""]","Just a little bit of it on the side, really. What kind of accounting work do you do out of all the options like tax accounting and all that?","Accounting can be divided into several fields including financial accounting, management accounting, external auditing, tax accounting and cost accounting.",HALLUCINATION,"{""surface"": ""it"", ""span"": [21, 23]}","{""mentions"": [{""surface"": ""accounting information systems"", ""span"": [7, 20, 50]}]}"
fdt__168___4,fdt__168___4--0,"[""Chihuahua dogs are so cool, the Taco Bell dog was hilarious!"", ""Those are the smallest of the dog breeds. Did you know there's a state in Mexico called Chihuahua?"", ""No, that's cool! They re pretty tiny. What is the largest breed?"", ""I couldn't say. I am aware, though, that chihuahuas come in lots of colors, and in two different coat lengths."", ""I didn't know Chihuahuas had any breeds other than short haired!"", ""It turns out the chihuahua has a pretty convoluted history."", ""Really? What is their history?"", ""Well the origin of the breed is surrounded by many theories and mystery."", ""It sounds very mysterious!""]",It is! The only real thing we know is that the breed originated in Mexico.,Both folklore and archaeological finds show that the breed originated in Mexico.,HALLUCINATION,"{""surface"": ""It"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""their history"", ""span"": [6, 16, 29]}]}"
fdt__170___3,fdt__170___3--0,"[""Did you ever get into harry potter? I did not but I was told I look like harry potter very often!"", ""Really? That's interesting. I can't read, being a bot, but I know J. K. Rowling wrote the novels."", ""My girlfriend is obsessed with them, she even likes the new Fantastic Beasts movies."", ""Oh, those are an extension of the world from the Harry Potter series. It was J. K. Rowling's screenwriting debut."", ""I liked it because of all the different animals, I am in love with animals, and the ones they made were so unique!"", ""Harry Potter hasn't just attracted younger readers, it also has a wide audience of adults."", ""I know everyone was young when everyone was into it, it was huge when I was young, like all the rage""]","The books have sold 500 million copies worldwide, making it the best-selling book series in history. Wow that is impressive!",", the books have sold more than 500 million copies worldwide, making them the best-selling book series in history, and have been translated into seventy-three languages.",HALLUCINATION,"{""surface"": ""it"", ""span"": [57, 59]}","{""mentions"": [{""surface"": ""harry potter"", ""span"": [0, 22, 34]}, {""surface"": ""Harry Potter series"", ""span"": [3, 49, 68]}, {""surface"": ""Harry Potter"", ""span"": [5, 0, 12]}]}"
fdt__177___0,fdt__177___0--0,"[""I love American football. It's probably my favorite sport.""]",I do too. It is also known as gridiron football and is a team sport played by two teams of 11 players.,"American football, referred to as football in the United States and Canada, and also known as gridiron football or simply gridiron, is a team sport played by two teams of eleven players on a rectangular field with goalposts at each end.",HALLUCINATION,"{""surface"": ""It"", ""span"": [10, 12]}","{""mentions"": [{""surface"": ""American football"", ""span"": [0, 7, 24]}]}"
fdt__185___1,fdt__185___1--0,"[""My favorite color is green!"", ""So let me tell you some facts about your favorite color. Did you know that the chemical chlorophyll is the biggest contributor to green in nature ?"", ""I have never heard of chlorophyll. I love green on clothing and accessories and to decorate.""]","my parents are Irish, we Irish love the color so much we adopted it as our national color",It also has a long historical tradition as the color of Ireland and of Gaelic culture.,HALLUCINATION,"{""surface"": ""it"", ""span"": [65, 67]}","{""mentions"": [{""surface"": ""green"", ""span"": [0, 21, 26]}, {""surface"": ""green"", ""span"": [1, 130, 135]}, {""surface"": ""green"", ""span"": [2, 42, 47]}]}"
fdt__199___4,fdt__199___4--0,"[""I like watching American football."", ""That's cool. It's a game with eleven players on each side and a rectangular field."", ""How do teams score points?"", ""Points are scored by advancing the ball into the opposing teams end zone for a touchdown or kicking it through the opponents goalposts for a field goal. Good question!"", ""That sounds like fun. What are the origins of football?"", ""It evolved from rugby football and from the sport of association football."", ""So, it's a rough sport. Are injuries common?"", ""I can't remember off the top of my head. But I do know some history, the first game was played in 1869 between Rutgers and Princeton."", ""Is college football popular? Which league is the best to watch?""]",absolutely! after the team with the most poitns win people talk about the game for days and days on end. it brings a lot of people together (and apart). its probably the most popular sport in america,The team with the most points at the end of a game wins.,HALLUCINATION,"{""surface"": ""it"", ""span"": [105, 107]}","{""mentions"": [{""surface"": ""American football"", ""span"": [0, 16, 33]}, {""surface"": ""football"", ""span"": [4, 46, 54]}]}"
fdt__201___1,fdt__201___1--0,"[""I really love music and dancing"", ""Since you love music, have you ever been to a music festival? There are some festivals focused on women's music"", ""I have never, I imagine going to a woman's music festival would be pretty nice.""]","Nope, but I would really like to. I'm scared of getting too hot, it's outdoors so there's a chance.","They are commonly held outdoors, with tents or roofed temporary stages for the performers.",HALLUCINATION,"{""surface"": ""it"", ""span"": [65, 67]}","{""mentions"": [{""surface"": ""a music festival"", ""span"": [1, 44, 60]}, {""surface"": ""a woman's music festival"", ""span"": [2, 33, 57]}]}"
fdt__205___1,fdt__205___1--0,"[""I have always been fascinated by neurosurgery."", ""Oh, really? It's also called brain surgery."", ""Definitely interesting. It must be one of the more difficult fields to go into.""]","It's really difficult. In different countries, there are different requirements for an individual to legally practice neurosurgery,","In different countries, there are different requirements for an individual to legally practice neurosurgery, and there are varying methods through which they must be educated.",HALLUCINATION,"{""surface"": ""It"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""neurosurgery"", ""span"": [0, 33, 45]}, {""surface"": ""brain surgery"", ""span"": [1, 29, 42]}]}"
fdt__209___3,fdt__209___3--0,"[""I spend a lot of time on Instagram. It's probably my most used social media app"", ""Yes, Instagram is an internet photo sharing app. It lets so many people have the ability to share their lives, by pictures and videos, to their followers."", ""I've been using it for a while, but I'm not sure when it was created"", ""It actually was created by Kevin Sytrom and Mike Krieger in October 2010."", ""Wow, so it's been around a while. Is it more popular than other social media apps?"", ""I don't actually know, but it is owned by Facebook."", ""I didn't know that. I wonder how many users Instagram has.""]",I'm not really sure how many users. I know that the use of the digital filters on photos and adding locations with geotags has made it so popular.,"Users can apply various digital filters to their images, and add locations through geotags.",HALLUCINATION,"{""surface"": ""it"", ""span"": [132, 134]}","{""mentions"": [{""surface"": ""Instagram"", ""span"": [0, 25, 34]}, {""surface"": ""Instagram"", ""span"": [1, 5, 14]}, {""surface"": ""Instagram"", ""span"": [6, 44, 53]}]}"
fdt__214___3,fdt__214___3--0,"[""I was bilked so much medically last time"", ""That's too bad. There's a process involved in medical billing. The provider submits claims to the health insurance company for payment."", ""Well, I did not have health insurance."", ""Oh, I see. I don't know the process when the patient has no insurance, but if they do the provider receives payment from the insurance provider for their services."", ""Do you know any insurance company I can use"", ""I don't know if you can use it, but Medicare is a single payer insurance program run by the federal government."", ""OK, can you tell me more""]","sure, It provides health insurance for 65 aged and older people, and also for younger people with some disability,as well as with end stage of renal disease","It also provides health insurance to younger people with some disability status as determined by the Social Security Administration, as well as people with end stage renal disease and amyotrophic lateral sclerosis.",HALLUCINATION,"{""surface"": ""It"", ""span"": [6, 8]}","{""mentions"": [{""surface"": ""Medicare"", ""span"": [5, 36, 44]}]}"
fdt__215___3,fdt__215___3--0,"[""This is interesting as my favorite color really is green!"", ""I see, examining the visible spectrum, green would be found between yellow and blue."", ""Yes, it is. I like all shades of green, but lean towards a green apple green."", ""Neat, did you also know its evoked from dominant wavelengths of light that are approximately 495570 nm?"", ""Well, that is a lot of technical info I'm unsure about so I guess no? LOL. Also is light being emitted by the animals that are green?"", ""I don't know about the light details for animals but they many are green because they adapted to their green environments. Their green hues then become a camouflage for them."", ""Yes, I know of this, but wonder, still, if color preference has any indication of a person's personality.""]",It is also a long history tradition  as the Ireland and Gaelic culture.,It also has a long historical tradition as the color of Ireland and of Gaelic culture.,HALLUCINATION,"{""surface"": ""It"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""green"", ""span"": [0, 51, 56]}, {""surface"": ""green"", ""span"": [1, 39, 44]}, {""surface"": ""green"", ""span"": [2, 33, 38]}]}"
