context_id,id,context,claim,evidence_text,response_label,pronoun_info,referent_info
fdr__732___4,fdr__732___4--0,"[""Hi there. You play the piano?"", ""No, i dont, The piano is an acoustic, stringed musical instrument"", ""I took a few piano lessons when I was little. Do you play an instrument?"", ""As I am a bot that is not posible. But speaking of the piano, did you know that it's name is a word derived from pianoforte?"", ""I didn't know that. When Bach was alive did he call it a pianoforte?"", ""I am not sure about that. But I know that the first versions of the pianoforte had a sound that was quieter"", ""Do you know if any companies make fortepianos?"", ""I can't confirm you that. But I know that any piano that is from when the instrument was invented around 1700 is designated as a fortepiano"", ""Oh I see. Which year did the modern piano appear?""]","it hasnt been long like, Piano construction is by now a rather conservative area; most of the technological advances were made by about 1900","Piano construction is by now a rather conservative area; most of the technological advances were made by about 1900, and indeed it is possible that some contemporary piano buyers might actually be suspicious of pianos that are made differently from the older kind.",HALLUCINATION,"{""surface"": ""it"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""the modern piano"", ""span"": [8, 25, 41]}]}"
fdr__733___1,fdr__733___1--0,"[""I can't stand pizza!"", ""Really?  Did you know that Naples is where it was invented?"", ""I think pizza from Naples has a good crust though.""]","Yeah, they started a non profit organization called ''Associazione Verace Pizza Napoletana''  to protect true Neapolitan pizza. Too many other pizza companies were stealing their swag.","''Associazione Verace Pizza Napoletana'' (True Neapolitan Pizza Association), a non-profit organization founded in 1984 with headquarters in Naples, aims to ''promote and protect... the true Neapolitan pizza''.",HALLUCINATION,"{""surface"": ""they"", ""span"": [6, 10]}","{""mentions"": [{""surface"": ""Naples"", ""span"": [2, 19, 25]}]}"
fdr__733___4,fdr__733___4--0,"[""I can't stand pizza!"", ""Really?  Did you know that Naples is where it was invented?"", ""I think pizza from Naples has a good crust though."", ""Yeah, they started a non profit organization to protect and promote true Neapolitan pizza!"", ""Oh wow, that is cool. I really hate stuffed crust."", ""Oh I see.   Did you know that a pizzeria is a restaurant or chain specializing in pizza?"", ""Yeah I did...speaking of chains, do you know anything about Pizza Hut?"", ""Yeah, worldwide they have over 16 thousand locations!"", ""That is probably the most recognized pizza place.""]",What I love about them is that they even deliver in some parts of the world.,Pizza delivery is common in some parts of the world.,HALLUCINATION,"{""surface"": ""they"", ""span"": [31, 35]}","{""mentions"": [{""surface"": ""pizza"", ""span"": [8, 37, 42]}]}"
fdr__735___3,fdr__735___3--0,"[""Hello, As much as I love pizza it seems as though the dairy affects me negatively. Any thoughts."", ""The severity is a result of how much a person consumes or drinks."", ""What are possible symptoms?"", ""Symptoms include such things like abdominal pain and bloating. There is also diarrhea, gas as well as nausea."", ""That’s terrible! I do hear that’s common. Others I know get the opposite and have extreme constipation. I suppose it depends on the individual. I wonder if we are meant to eat dairy?"", ""People age and the lactase amount declines. So lactose intolerance happens. As for eating dairy I cannot say as I am a bot and do not eat."", ""What are some milk substitutes or at least what do they have in them?""]","There can be alternatives with ingerdients like palm oil or coconut oil, although they still have some milk powder in them.","Milk substitutes usually contain milk powder in varying proportions of 30 to 80%, with the remainder consisting of other ingredients including whey, palm oil, coconut oil and similar vegetable extracts.",NON-HALLUCINATION,"{""surface"": ""they"", ""span"": [82, 86]}","{""mentions"": [{""surface"": ""milk substitutes"", ""span"": [6, 14, 30]}]}"
fdr__736___0,fdr__736___0--0,"[""I enjoy Daft Punk's music. Do you?""]",More then life it's self. I've been rocking out with Guy-Manuel de Homem-Christo and Thomas Bangalter since 1993.,Daft Punk is a French electronic music duo formed in 1993 by Guy-Manuel de Homem-Christo and Thomas Bangalter.,HALLUCINATION,"{""surface"": ""it"", ""span"": [15, 17]}","{""mentions"": [{""surface"": ""Daft Punk"", ""span"": [0, 8, 17]}]}"
fdr__736___2,fdr__736___2--0,"[""I enjoy Daft Punk's music. Do you?"", ""I am a bot with no preference. Did you know the duo started in 1993?"", ""Oh that's a shame. I wonder what their music style is considered?"", ""Well their music is a section of French house music. They also had elements such as disco and rock to name a couple."", ""Yeah, I really like those sounds. Their outfit is great too, I wonder when they started wearing it?""]",Only since 2001 so they look like robots.,They are also known for their visual stylization and disguises associated with their music; the duo have worn ornate helmets and gloves to assume robot personas in most of their public appearances since 2001 and rarely grant interviews or appear on television.,HALLUCINATION,"{""surface"": ""they"", ""span"": [19, 23]}","{""mentions"": [{""surface"": ""Daft Punk"", ""span"": [0, 8, 17]}]}"
fdr__737___3,fdr__737___3--0,"[""Im a big fan of Thomas Covenant novels. What do you think?"", ""I can't say I've read any of his book. I know it has about 10 fantasy novels to it. But, I haven't ready any of the chronicles of thomas Covenant books."", ""Tell me more about his 10 fantasy novels."", ""Sure, it is interesting to know that the series started as a trilogy"", ""Interesting indeed. What else can you say about Thomas Covenant ?"", ""Well, I know that he was a cynical and embittered writer, he also had leprosy and was shunned by society."", ""Very interesting. What exactly is Leprosy and did it affect his writing in any way?""]","Well, this was in the book, and the 6 novels between 1977 and 83, he was in a constant battle with Lord Foul, who wanted to hurt and demolish his enemy, ''The Creator''.","In six novels published between 1977 and 1983, he struggles against Lord Foul, ''The Despiser'', who intends to escape the bondage of the physical universe and wreak revenge upon his arch-enemy, ''The Creator''.",HALLUCINATION,"{""surface"": ""he"", ""span"": [66, 68]}","{""mentions"": [{""surface"": ""Thomas Covenant"", ""span"": [4, 48, 63]}]}"
fdr__738___0,fdr__738___0--0,"[""I am a huge Arsenal F.C. fan!""]","I am too, they are based out of Highbury  right?","Arsenal Football Club is a professional football club based in Highbury, London, England, that plays in the Premier League, the top flight of English football.",HALLUCINATION,"{""surface"": ""they"", ""span"": [10, 14]}","{""mentions"": [{""surface"": ""Arsenal F.C"", ""span"": [0, 12, 23]}]}"
fdr__741___1,fdr__741___1--0,"[""I love swimming on a hot summer day! Do you like to swim?"", ""As I am a bot, that is not posible for me to do. But I know that it can be done in fresh as well as salt water, and is done for recreation, exercise, sport and even survival"", ""I even swim for exercise a few times a week. What else do you know ?""]",I don't know many strokes - but I have watched synchronized swimming before - they are not allowed to touch the bottom of the pool.,"During routines, swimmers may not touch the bottom of the pool.",HALLUCINATION,"{""surface"": ""they"", ""span"": [78, 82]}","{""mentions"": [{""surface"": ""swimming"", ""span"": [0, 7, 15]}]}"
fdr__741___2,fdr__741___2--0,"[""I love swimming on a hot summer day! Do you like to swim?"", ""As I am a bot, that is not posible for me to do. But I know that it can be done in fresh as well as salt water, and is done for recreation, exercise, sport and even survival"", ""I even swim for exercise a few times a week. What else do you know ?"", ""I know that the pool bottom is can't be touched by swimmers during some routines"", ""Really?! I never realized that! I always wonder what muscles I'm using while I'm swimming. It can get very tiresome!""]","I do know it is low impact as compared to activities such as running, so not as much jarring on your joints.","As a result, swimming is “low-impact” compared to land activities such as running.",HALLUCINATION,"{""surface"": ""it"", ""span"": [10, 12]}","{""mentions"": [{""surface"": ""swimming"", ""span"": [0, 7, 15]}, {""surface"": ""swimming"", ""span"": [4, 81, 89]}]}"
fdr__743___0,fdr__743___0--0,"[""My family wants me to go to Rome with them.  I hate to look like a tourist, though.""]","Well, it is the 3rd most visited city in the EU, so most of the locals are used to tourists either way.","Rome is the 3rd most visited city in the EU, after London and Paris, and receives an average of 7-10 million tourists a year, which sometimes doubles on holy years.",HALLUCINATION,"{""surface"": ""it"", ""span"": [6, 8]}","{""mentions"": [{""surface"": ""Rome"", ""span"": [0, 28, 32]}]}"
fdr__744___2,fdr__744___2--0,"[""Hi.  Do you like motorcycles?"", ""I know some fact about them. Did you know that they are also called bike, cycle or motorbike?"", ""I think I've heard these names before. I owned a Ducati bike"", ""Nice, was yours a single cylinder motorbike ? those were called Ducati singles"", ""Mine was not one of those. What can you tell me about motorcycle engines?""]",It was a ZL 650. I also had an old 4 stroke engine Honda that was a blast to trail ride.e,"Motorcycle engines are typically two-stroke or four-stroke internal combustion engines, but other engine types, such as Wankels and electric motors, have been used in small numbers.",HALLUCINATION,"{""surface"": ""It"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""Ducati bike"", ""span"": [2, 49, 60]}]}"
fdr__745___1,fdr__745___1--0,"[""i have two dogs , one pitbull and old english bulldog. Their names are marco and polo."", ""Interesting, which dog is the pit bull?"", ""Marco is the pit bull. Do you know how long people have been breeding them? I heard they can be aggressive but mine is lazy.""]",I don;t know how long they have been bred but a lot of mixes breed dogs are often called pit bulls,"While mixed breed dogs are often labeled as ''pit bulls'' if they have certain physical characteristics such as a square shaped head or bulky body type, visual identification of mixed breed dogs is not recommended by the scholarly community.",NON-HALLUCINATION,"{""surface"": ""they"", ""span"": [22, 26]}","{""mentions"": [{""surface"": ""pitbull"", ""span"": [0, 22, 29]}, {""surface"": ""pit bull"", ""span"": [1, 30, 38]}, {""surface"": ""pit bull"", ""span"": [2, 13, 21]}]}"
fdr__746___3,fdr__746___3--0,"[""I love to surf! Have you been?"", ""Do you?  Unfortunately I can't try that!  You see, I'm a bot.  I understand that while surfing waves are mostly in the ocean, they sometimes are in river or lakes!  An example of a wave not in the ocean is the tidal bore."", ""Oh that's very cool. Are there different sorts of surfing?"", ""Oh, well surfing can not only be done with a board, but without one too.  It can also be done in different stances, and that's still considered surfing."", ""Gotcha! It takes lots of practice! There are lots of professional surfers as well!"", ""Right.  Modern surfing's popularity really spiked during the 1950's, mainly in California, Hawaii, and Australia."", ""Oh I didn't know that.  I've heard of body boarding but I'm not sure what that is, do you know?""]",Another prominent form of surfing is body boarding have you heard about it?,"Another prominent form of surfing is body boarding, when a surfer rides a wave on a bodyboard, either lying on their belly, drop knee, or sometimes even standing up on a body board.",NON-HALLUCINATION,"{""surface"": ""it"", ""span"": [72, 74]}","{""mentions"": [{""surface"": ""body boarding"", ""span"": [6, 38, 51]}]}"
fdr__747___0,fdr__747___0--0,"[""Divorce is a tough process to go through. I divorced in 2001 after 15 years of marriage.""]","That's hard. I went through a divorce after 7 years of marriage, and that was tough. It is also known as a dissolution or termination of marriage.","Divorce, also known as dissolution of marriage, is the termination of a marriage or marital union, the canceling or reorganizing of the legal duties and responsibilities of marriage, thus dissolving the bonds of matrimony between a married couple under the rule of law of the particular country or state.",HALLUCINATION,"{""surface"": ""It"", ""span"": [85, 87]}","{""mentions"": [{""surface"": ""Divorce"", ""span"": [0, 0, 7]}]}"
fdr__749___3,fdr__749___3--0,"[""I grew up right near the beach and I loved it. Do you enjoy the beach?"", ""As a bot, I don't really have preferences. But I know some facts about beaches, have you realised it is made up of loose particles?"", ""It really is! We are very lucky in Florida to have so much coastline. I wish all states could enjoy it as well."", ""Yeah. And the particles might also have a biological origin, like coralline algae or mollusc shells"", ""Indeed. I have seen microscopic images of beach sand and they are quite interesting. I wonder what the ratio of biological matter is the whole makeup of beach sand?"", ""I am not sure about that. Have you ever been to a wild beach ?They have a preserved nature and untouched beauty"", ""I didn't know that""]",The data regarding beaches also includes certain areas some may not even consider beaches because they are so small while most are larger geological units.,''Beach'' may refer to:   The former are described in detail below; the larger geological units are discussed elsewhere under bars.,HALLUCINATION,"{""surface"": ""they"", ""span"": [98, 102]}","{""mentions"": [{""surface"": ""beaches"", ""span"": [1, 71, 78]}]}"
fdr__750___0,fdr__750___0--0,"[""My favorite book is Nineteen Eighty-Four by George Orwell, have you heard of orwell?""]","Yes, I'm familiar with Orwell. His real name is Eric Arthur Blair and he was a novelist, journalist and critic.","Eric Arthur Blair (25 June 1903 – 21 January 1950), better known by his pen name George Orwell, was an English novelist, essayist, journalist, and critic.",NON-HALLUCINATION,"{""surface"": ""he"", ""span"": [70, 72]}","{""mentions"": [{""surface"": ""George Orwell"", ""span"": [0, 44, 57]}, {""surface"": ""orwell"", ""span"": [0, 77, 83]}]}"
fdr__750___2,fdr__750___2--0,"[""My favorite book is Nineteen Eighty-Four by George Orwell, have you heard of orwell?"", ""Yes, I'm familiar with Orwell. His real name is Eric Arthur Blair and he was a novelist, journalist and critic."", ""Yes during WW2 he worked for BBC, he was involved in creating and supervising programming that the nation would feed to Indian networks to encourage a pro-Allies sentiment and spark volunteering."", ""Yes, his work also focused on opposition to totalitarianism and awareness of social injustice."", ""He is my favorite writer, he was actually being watched while he was writing Nineteen Eighty-Four, so he is right for a lot of things i think""]",Nineteen Eighty-Four was incredible. It described a dystopian future in Great Britain where the residents were oppressed and under government surveillance.,"The novel is set in Airstrip One, formerly Great Britain, a province of the superstate Oceania, whose residents are victims of perpetual war, omnipresent government surveillance and public manipulation.",HALLUCINATION,"{""surface"": ""It"", ""span"": [37, 39]}","{""mentions"": [{""surface"": ""Nineteen Eighty-Four"", ""span"": [0, 20, 40]}, {""surface"": ""Nineteen Eighty-Four"", ""span"": [4, 77, 97]}]}"
fdr__752___0,fdr__752___0--0,"[""i always wanted to learn how to play tennis when i was a kid""]",I love tennis! It's a racket sport that can be played against a single opponent or between 2 teams of 2 players each.,Tennis is a racket sport that can be played individually against a single opponent (singles) or between two teams of two players each (doubles).,HALLUCINATION,"{""surface"": ""It"", ""span"": [15, 17]}","{""mentions"": [{""surface"": ""tennis"", ""span"": [0, 37, 43]}]}"
fdr__753___1,fdr__753___1--0,"[""My daughter trains her horse in Dressage - do you know much about that?"", ""I know some facts about it. Did you know that dressage is a french term? It is a form of riding that requires high skills"", ""It definitely seems fancy to me - she used to do Hunter Jumper but has moved to dressage.""]",Know what a double bridle is? It's a rein with 4 bits as opposed to two.,"A double bridle, also called a full bridle or Weymouth bridle, is a bridle that has two bits and four reins (sometimes called ''double reins'').",HALLUCINATION,"{""surface"": ""It"", ""span"": [30, 32]}","{""mentions"": [{""surface"": ""Hunter Jumper"", ""span"": [2, 49, 62]}]}"
fdr__754___0,fdr__754___0--0,"[""Chicago has a population of 10 million""]",Yeah. It is probably partly because there are more than 400 hundred major corporate headquarters there.,"The region is home to more than 400 major corporate headquarters, including 31 in the Fortune 500.",NON-HALLUCINATION,"{""surface"": ""It"", ""span"": [6, 8]}","{""mentions"": [{""surface"": ""Chicago"", ""span"": [0, 0, 7]}]}"
fdr__754___1,fdr__754___1--0,"[""Chicago has a population of 10 million"", ""Yeah. It is probably partly because there are more than 400 hundred major corporate headquarters there."", ""Yes, people are there because of jobs""]","With 9.9 million people, it is the largest metropolitan area in the US. Jobs are a great draw.","With an estimated MSA population of 9.5 million people and CSA population of 9.9 million people, it is the third largest metropolitan area in the United States.",HALLUCINATION,"{""surface"": ""it"", ""span"": [25, 27]}","{""mentions"": [{""surface"": ""Chicago"", ""span"": [0, 0, 7]}]}"
fdr__754___3,fdr__754___3--0,"[""Chicago has a population of 10 million"", ""Yeah. It is probably partly because there are more than 400 hundred major corporate headquarters there."", ""Yes, people are there because of jobs"", ""Yeah, it has 9.9 million people, making it the 3rd largest metro area in America. What do you think about it?"", ""with 31,000 summer jobs availble for youths between age 14 to 24, i think its a great place to raise teens"", ""Interesting, and speaking of metro areas, they have become important regions for economic and political purposes. Would you agree?"", ""Yes, I would. Also, the mayor Rahm Emmanuel takes all the credit, he has done a terrific job!""]",One thing he needs to improve though is the violent crime rate. Chicago's is substantially higher than the US average.,"The city's overall crime rate, especially the violent crime rate, is substantially higher than the US average.",HALLUCINATION,"{""surface"": ""he"", ""span"": [10, 12]}","{""mentions"": [{""surface"": ""Rahm Emmanuel"", ""span"": [6, 30, 43]}]}"
fdr__756___2,fdr__756___2--0,"[""My relationship with my Stepfather was always cold."", ""That's not nice. When did you other parent married your stepfather?"", ""She married him when I was 5. I think he was very evil"", ""i'm sorry to hear that, i find it interesting that in fiction like hamlet the stepfather is evil"", ""I do not know a lot about Hamlet.What else do you know about him?""]","i read it a long time ago, all i know is that is shakespeare's longest play","''Hamlet'' is Shakespeare's longest play, and is considered among the most powerful and influential works of world literature, with a story capable of ''seemingly endless retelling and adaptation by others''.",HALLUCINATION,"{""surface"": ""it"", ""span"": [7, 9]}","{""mentions"": [{""surface"": ""hamlet"", ""span"": [3, 67, 73]}, {""surface"": ""Hamlet"", ""span"": [4, 26, 32]}]}"
fdr__757___2,fdr__757___2--0,"[""I love to dance but not sure if I am any good at it"", ""I see. Did you know that dance is actually a performing art ?"", ""Oh good then you know about this, can you explain to me what choreography is?"", ""I am not sure about exactly what it is, but I know that the choreograpy is among the things that can categorize dance"", ""Ok do you know what the most popular forms of dance are?""]","A couple guessed here. 1. I would say, any dance that I do. Or modern, classical Indian dance and Chinese? I may get it right the second time if I'm off. I am thinking now that I said that... I'm off","Examples are western ballet and modern dance, Classical Indian dance and Chinese and Japanese song and dance dramas.",HALLUCINATION,"{""surface"": ""it"", ""span"": [117, 119]}","{""mentions"": [{""surface"": ""dance"", ""span"": [4, 46, 51]}]}"
fdr__760___2,fdr__760___2--0,"[""I have 3 physics classes this year and I know nothing about physics!"", ""Physics encompass a range of topics. There's studies about a variety of topics from matter to energy and force."", ""I didn't even know that much lol I'm a total noob when it comes to physics. What else should I know?"", ""Well, the main goal of physics is to understand how the universe behaves."", ""That sounds really complicated. How do physicists do that?""]","Physicists conduct experiments. It often intersects with many interdisciplinary  areas of research, such as biophysics and quantum chemistry","Physics intersects with many interdisciplinary areas of research, such as biophysics and quantum chemistry, and the boundaries of physics are not rigidly defined.",HALLUCINATION,"{""surface"": ""It"", ""span"": [32, 34]}","{""mentions"": [{""surface"": ""physics"", ""span"": [0, 9, 16]}, {""surface"": ""physics"", ""span"": [0, 60, 67]}, {""surface"": ""Physics"", ""span"": [1, 0, 7]}, {""surface"": ""physics"", ""span"": [2, 67, 74]}, {""surface"": ""physics"", ""span"": [3, 23, 30]}]}"
fdr__760___3,fdr__760___3--0,"[""I have 3 physics classes this year and I know nothing about physics!"", ""Physics encompass a range of topics. There's studies about a variety of topics from matter to energy and force."", ""I didn't even know that much lol I'm a total noob when it comes to physics. What else should I know?"", ""Well, the main goal of physics is to understand how the universe behaves."", ""That sounds really complicated. How do physicists do that?"", ""I don't know the exact details. However, they are involved with different fields of research like biophysics and physics itself is not very concretely defined."", ""What is biophysics all about?""]",It's an interdisciplinary science that applies approaches and methods of physics to study biological systems.,Biophysics is an interdisciplinary science that applies the approaches and methods of physics to study biological systems.,NON-HALLUCINATION,"{""surface"": ""It"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""biophysics"", ""span"": [5, 98, 108]}, {""surface"": ""biophysics"", ""span"": [6, 8, 18]}]}"
fdr__761___2,fdr__761___2--0,"[""I love butterflies.  Do you?"", ""As I am a bot I don't have preferences. But did you know that butterflies are inlcuded in the Lepidoptera order?"", ""I had no idea. What is the difference between a butterfly and a moth"", ""I am not sure about that, but I know that butterflies have large coloured wings when adults"", ""And butterflies are seen more during the day as well while moths are more noctornal?""]","Absolutely, butterflies are commercially bred as well as moths, they are very useful in gardens.","Commercial butterfly breeding or captive butterfly breeding is the practice of breeding butterflies and moths in controlled environments with the purpose of supplying the stock to research facilities, universities, zoos, insectariums, elementary and secondary schools, butterfly exhibits, conservation organizations, nature centers, individuals and other commercial facilities.",HALLUCINATION,"{""surface"": ""they"", ""span"": [64, 68]}","{""mentions"": [{""surface"": ""butterflies"", ""span"": [4, 4, 15]}]}"
fdr__761___3,fdr__761___3--0,"[""I love butterflies.  Do you?"", ""As I am a bot I don't have preferences. But did you know that butterflies are inlcuded in the Lepidoptera order?"", ""I had no idea. What is the difference between a butterfly and a moth"", ""I am not sure about that, but I know that butterflies have large coloured wings when adults"", ""And butterflies are seen more during the day as well while moths are more noctornal?"", ""I can't confirm you that. Butterflies can be breed commercially in order to supply the stock. Did you know that ?"", ""That was something I knew about. What else can you tell me about butterflies ?""]",Yeah they are by far the most iconic and probably the most common of all pollinating butterflies.,"It may be the most familiar North American butterfly, and is considered an iconic pollinator species.",HALLUCINATION,"{""surface"": ""they"", ""span"": [5, 9]}","{""mentions"": [{""surface"": ""butterflies"", ""span"": [0, 7, 18]}, {""surface"": ""butterflies"", ""span"": [1, 62, 73]}, {""surface"": ""butterfly"", ""span"": [2, 48, 57]}, {""surface"": ""butterflies"", ""span"": [3, 42, 53]}, {""surface"": ""butterflies"", ""span"": [4, 4, 15]}, {""surface"": ""Butterflies"", ""span"": [5, 26, 37]}, {""surface"": ""butterflies"", ""span"": [6, 65, 76]}]}"
fdr__763___2,fdr__763___2--0,"[""Do you know much about the artist called David Mach?"", ""I know a bit. I know his artwork is a conglomeration of mass produced objects."", ""I especially love his various works using matchsticks. Have you seen them?"", ""No, as a bot I can't see things. But I know he uses matchsticks, along with things like coat hangers or newspapers. What works of his do you like?"", ""I am absolutely stunned at his piece of Marilyn Monroe. His Nikola Tesla piece is pretty rad too.""]","I have not seen that one, I will have to look it up. Nikola Tesla was an inventor and engineer, correct?","Nikola Tesla (; ; 10 July 1856 – 7 January 1943) was a Serbian-American inventor, electrical engineer, mechanical engineer, physicist, and futurist who is best known for his contributions to the design of the modern alternating current (AC) electricity supply system.",HALLUCINATION,"{""surface"": ""it"", ""span"": [46, 48]}","{""mentions"": [{""surface"": ""Nikola Tesla piece"", ""span"": [4, 60, 78]}]}"
fdr__765___0,fdr__765___0--0,"[""Hi! I love watching horror films. What's your favorite horror film?""]","I love them too, I love how macabre and supernatural they can be. I have many favorites!",The macabre and the supernatural are frequent themes.,HALLUCINATION,"{""surface"": ""they"", ""span"": [53, 57]}","{""mentions"": [{""surface"": ""horror films"", ""span"": [0, 20, 32]}]}"
fdr__765___1,fdr__765___1--0,"[""Hi! I love watching horror films. What's your favorite horror film?"", ""As I am a bot I don't really have favorites. But I know what you are talking about, the supernatural and macabre are often themes"", ""Cool! I like supernatural films too, like insidious. Have you seen it?""]","I have, it was good! I love how horror movies aim to evoke fear and terror of the unknown.","Horror films often aim to evoke viewers' nightmares, fears, revulsions and terror of the unknown.",HALLUCINATION,"{""surface"": ""it"", ""span"": [8, 10]}","{""mentions"": [{""surface"": ""insidious"", ""span"": [2, 42, 51]}]}"
fdr__765___2,fdr__765___2--0,"[""Hi! I love watching horror films. What's your favorite horror film?"", ""As I am a bot I don't really have favorites. But I know what you are talking about, the supernatural and macabre are often themes"", ""Cool! I like supernatural films too, like insidious. Have you seen it?"", ""I have not. Those horror films usually want to evoke nightmares, fears and terror from the viewers"", ""Yeah and that's what I like. I love the director Sam Raimi""]",I like Sam Raimi. He directed the Evil Dead which is one of my favorite scary movies.,"The Evil Dead is a 1981 American supernatural horror film written and directed by Sam Raimi and executive produced by Raimi and Bruce Campbell, who also stars alongside Ellen Sandweiss and Betsy Baker.",HALLUCINATION,"{""surface"": ""He"", ""span"": [18, 20]}","{""mentions"": [{""surface"": ""Sam Raimi"", ""span"": [4, 49, 58]}]}"
fdr__766___2,fdr__766___2--0,"[""Have you ever competed in Track and Field?"", ""No, have you ever competed, maybe in the 5-event pentathlon?"", ""What are the events? I compete in the Highland Games I think some are similar."", ""I don't know what the events are, but pentathletes would get some of their training from the military, and the events were skills that were considered useful for war."", ""O not what I thought. My competitions are all strength based. Is this an old event?""]","Ancient Greece was home to the first pentathlon that was documented, so yes, it is quite an old event",The first pentathlon was documented in Ancient Greece and was part of the Ancient Olympic Games.,NON-HALLUCINATION,"{""surface"": ""it"", ""span"": [77, 79]}","{""mentions"": [{""surface"": ""pentathlon"", ""span"": [1, 49, 59]}]}"
fdr__767___1,fdr__767___1--0,"[""I like to visit Florida in the winter. What can you tell me about the state?"", ""Well, I know that florida is the located in southeastern US, and is actually the southernmost state there"", ""Yeah I like to go to Universal Studios and Disney World. The weather is nice in the winter.""]",I know it's so nice. Florida also means the ''land of flowers'' in Spanish.,Florida (; Spanish for ''land of flowers'') is the southernmost state in the southeastern region of the United States.,HALLUCINATION,"{""surface"": ""it"", ""span"": [7, 9]}","{""mentions"": [{""surface"": ""Florida"", ""span"": [0, 16, 23]}, {""surface"": ""florida"", ""span"": [1, 18, 25]}]}"
fdr__769___0,fdr__769___0--0,"[""I really enjoy doing yoga after a long week of stressful work.""]","Yoga is excellent exercise, it is a low impact exercise and is often used for therapeutic purposes","It involves holding stretches as a kind of low-impact physical exercise, and is often used for therapeutic purposes.",HALLUCINATION,"{""surface"": ""it"", ""span"": [28, 30]}","{""mentions"": [{""surface"": ""yoga"", ""span"": [0, 21, 25]}]}"
fdr__770___1,fdr__770___1--0,"[""Who founded Coors Brewing Company?"", ""In 1873 Adolph Coors and Jacob Schueler founded the brewery"", ""Nice, what drinks do they produce?""]","I would say one of there most popular items is ''Coors Light'' which was first produced in 1978, so after 105 years of being founded. But they sell all kinds of beer.",It was first produced in 1978 by the Coors Brewing Company.,HALLUCINATION,"{""surface"": ""they"", ""span"": [138, 142]}","{""mentions"": [{""surface"": ""Coors Brewing Company"", ""span"": [0, 12, 33]}, {""surface"": ""Coors"", ""span"": [1, 15, 20]}]}"
fdr__772___2,fdr__772___2--0,"[""Have you ever visited Chicago>"", ""As I am a bot that would not be posible. But I know fact about this place. Did you know that it has the third biggest population in a city in the US?"", ""Oh nice. My family is from Chicago but we live in Minnesota currently"", ""Which area of Chicago did you live in?"", ""I didn't live there, my parents did, they moved to MN before I was born""]",Chicago is a pretty large city.  It has over 10 million people living in the metropolitan area.,"The Chicago metropolitan area, often referred to as Chicagoland, has nearly 10 million people and is the third-largest in the United States.",HALLUCINATION,"{""surface"": ""It"", ""span"": [33, 35]}","{""mentions"": [{""surface"": ""Chicago"", ""span"": [0, 22, 29]}, {""surface"": ""Chicago"", ""span"": [2, 27, 34]}, {""surface"": ""Chicago"", ""span"": [3, 14, 21]}]}"
fdr__773___1,fdr__773___1--0,"[""Hi, do you ever do crossword puzzles from newspapers?"", ""No, as a bot, I can't do puzzles. Do you like to do these word puzzles?"", ""I do! What newspaper has the best crossword puzzle?""]",The New York Times is known for their crossword puzzle and it's printed in more than 300 other newspapers.,"''The New York Times'' crossword puzzle is a daily puzzle published in ''The New York Times'', online at the newspaper's website, syndicated to more than 300 other newspapers and journals,  and available as mobile apps.",NON-HALLUCINATION,"{""surface"": ""it"", ""span"": [59, 61]}","{""mentions"": [{""surface"": ""crossword"", ""span"": [2, 34, 43]}]}"
fdr__774___2,fdr__774___2--0,"[""I have been thinking about getting a poodle"", ""Oh yeah? You can choose from the Standard, Miniature, or Toy Poodles."", ""I think i might egt a toy"", ""Good selection. Toy poodles won ''Best in Show'' at Crufts in 1966 and 1982."", ""How big do they get? do you know""]",They are pretty small and can fit in a purse. The poodle descended from a German water dog or a French Barbet breed.,The origins of the poodles are still discussed with a dispute over whether the poodle descends from the old French Barbet breed or from Germany as a type of water dog.,HALLUCINATION,"{""surface"": ""They"", ""span"": [0, 4]}","{""mentions"": [{""surface"": ""Toy Poodles"", ""span"": [1, 57, 68]}, {""surface"": ""Toy poodles"", ""span"": [3, 16, 27]}]}"
fdr__775___1,fdr__775___1--0,"[""I'm a female so have never been in the boy scouts. My brother was a scout though. It seems like a worthwhile organization."", ""Yeah, and it is also one of the biggest US Scouting organizations, with over 2.400.000 youth participants"", ""That's really interesting. Any idea when it was formed?""]",i think it was founded in 1910 and since then more than 110 million americans have been participants,"The BSA was founded in 1910, and since then, more than 110 million Americans have been participants in BSA programs at some time.",NON-HALLUCINATION,"{""surface"": ""it"", ""span"": [8, 10]}","{""mentions"": [{""surface"": ""boy scouts"", ""span"": [0, 39, 49]}]}"
fdr__775___2,fdr__775___2--0,"[""I'm a female so have never been in the boy scouts. My brother was a scout though. It seems like a worthwhile organization."", ""Yeah, and it is also one of the biggest US Scouting organizations, with over 2.400.000 youth participants"", ""That's really interesting. Any idea when it was formed?"", ""i think it was founded in 1910 and since then more than 110 million americans have been participants"", ""That's a lot of people! What sort of activities does the organization have?""]",they participate in a wide range of outdoor activities and educational programs as well,"The BSA's goal is to train youth in responsible citizenship, character development, and self-reliance through participation in a wide range of outdoor activities, educational programs, and, at older age levels, career-oriented programs in partnership with community organizations.",NON-HALLUCINATION,"{""surface"": ""they"", ""span"": [0, 4]}","{""mentions"": [{""surface"": ""boy scouts"", ""span"": [0, 39, 49]}]}"
